1, -1, 585.225037, 446.850006, 86.399963, 261.225006, 0.961480
1, -1, 1057.050049, 481.275024, 36.449951, 110.025024, 0.946366
1, -1, 440.100006, 445.500000, 105.975006, 278.100037, 0.944028
1, -1, 1090.125000, 483.637512, 33.750000, 113.400024, 0.943979
1, -1, 1339.200073, 417.150024, 167.400024, 371.250000, 0.940542
1, -1, 1099.575073, 438.412506, 37.799927, 110.024994, 0.936097
1, -1, 934.875061, 433.687500, 41.849976, 114.750000, 0.926542
1, -1, 635.512512, 458.662506, 64.462524, 186.300018, 0.925469
1, -1, 478.912506, 459.000000, 82.350006, 230.850037, 0.913332
1, -1, 549.112488, 465.412506, 33.075012, 92.475006, 0.910006
1, -1, 1418.850098, 430.650024, 175.500000, 328.724976, 0.909755
1, -1, 1254.825073, 447.862518, 36.449951, 99.899994, 0.905499
1, -1, 1015.200012, 434.025024, 40.500061, 119.474976, 0.893220
1, -1, 421.537506, 457.987518, 36.450012, 83.699982, 0.886015
1, -1, 595.687500, 429.975006, 16.875000, 39.825012, 0.874072
1, -1, 580.162537, 430.650024, 18.899963, 42.524994, 0.872682
1, -1, 666.562500, 449.550018, 28.012512, 83.699982, 0.865374
1, -1, 580.837524, 457.312500, 37.799988, 132.975037, 0.843470
1, -1, 976.050049, 457.987518, 28.349976, 74.925018, 0.771339
1, -1, 1035.450073, 450.900024, 22.949951, 70.200012, 0.733871
1, -1, 1360.125000, 435.712524, 47.925049, 127.575012, 0.338310
1, -1, 638.550049, 456.300018, 47.250000, 157.949982, 0.305701
1, -1, 1020.600037, 444.150024, 35.100037, 94.500000, 0.237207
1, -1, 641.925049, 458.325012, 37.799988, 127.575012, 0.171808
1, -1, 540.337524, 461.700012, 27.000000, 77.625000, 0.084878
1, -1, 607.162537, 458.662506, 33.750000, 117.450043, 0.083070
1, -1, 974.025024, 461.700012, 21.600037, 62.099976, 0.072690
1, -1, 1023.300049, 450.562500, 27.000000, 75.600037, 0.038165
1, -1, 997.650024, 460.350006, 21.600037, 54.675018, 0.026003
1, -1, 1012.500061, 458.325012, 21.599915, 58.724976, 0.021687
1, -1, 1497.150024, 432.000000, 59.400024, 125.549988, 0.016560
1, -1, 1003.050049, 464.400024, 18.899963, 50.625000, 0.014700
1, -1, 603.450012, 460.350006, 29.700012, 103.950043, 0.013162
1, -1, 569.700012, 460.350006, 22.275024, 71.550018, 0.012837
1, -1, 599.737549, 458.662506, 29.024963, 92.475006, 0.012595
1, -1, 963.225037, 459.337524, 21.599976, 60.750000, 0.010354
1, -1, 613.575012, 458.662506, 37.125000, 120.149994, 0.010154
2, -1, 585.900024, 447.525024, 86.400024, 259.875000, 0.961480
2, -1, 1057.050049, 482.287506, 36.449951, 107.325043, 0.944441
2, -1, 1090.125000, 484.312531, 33.750000, 112.725006, 0.943030
2, -1, 1342.575073, 418.500000, 169.424927, 370.575012, 0.939540
2, -1, 441.112518, 446.175018, 111.374969, 276.750031, 0.939108
2, -1, 1099.575073, 438.412506, 37.799927, 109.350006, 0.935152
2, -1, 635.175049, 459.337524, 64.799988, 185.625000, 0.924662
2, -1, 935.550049, 433.687500, 40.500000, 114.075012, 0.924176
2, -1, 1424.250000, 432.000000, 172.800049, 331.425049, 0.923755
2, -1, 477.225006, 457.650024, 84.375031, 240.299988, 0.913001
2, -1, 549.450012, 464.400024, 33.075012, 93.825012, 0.907977
2, -1, 1255.500000, 447.525024, 35.100098, 100.575012, 0.902561
2, -1, 1015.200012, 433.687500, 40.500061, 120.150024, 0.894975
2, -1, 420.862518, 457.650024, 36.449982, 85.049988, 0.886555
2, -1, 668.250000, 450.562500, 27.675049, 83.025024, 0.873063
2, -1, 595.687500, 429.637512, 16.875000, 39.825012, 0.872127
2, -1, 580.162537, 430.987518, 18.899963, 41.174988, 0.870243
2, -1, 581.512512, 456.975006, 40.500000, 141.750031, 0.826009
2, -1, 976.725037, 457.987518, 28.349976, 73.574982, 0.773817
2, -1, 1035.450073, 450.562500, 22.949951, 68.850037, 0.761700
2, -1, 1363.500000, 434.700012, 48.600098, 130.950012, 0.559354
2, -1, 608.175049, 460.687500, 34.424988, 116.775024, 0.119572
2, -1, 695.250000, 455.962524, 28.350037, 76.950012, 0.061008
2, -1, 542.025024, 463.387512, 30.375000, 88.424988, 0.047360
2, -1, 1026.000000, 450.225006, 27.000000, 73.574982, 0.042041
2, -1, 642.262512, 460.012512, 36.450012, 120.150024, 0.032925
2, -1, 997.650024, 461.025024, 21.600037, 54.674988, 0.027911
2, -1, 1014.525024, 450.900024, 25.650024, 72.224976, 0.027280
2, -1, 605.137512, 459.675018, 31.725037, 106.649994, 0.026265
2, -1, 536.962524, 461.700012, 25.650024, 78.974976, 0.017852
2, -1, 614.925049, 462.037506, 37.799988, 118.125031, 0.017644
2, -1, 467.437531, 449.887512, 37.799988, 104.625000, 0.016874
2, -1, 570.375000, 458.662506, 22.950012, 74.925018, 0.015111
2, -1, 645.637512, 448.875000, 52.312500, 174.150024, 0.011107
3, -1, 585.900024, 446.850006, 85.724976, 261.225006, 0.961480
3, -1, 1057.050049, 482.625031, 36.449951, 109.350006, 0.952194
3, -1, 1343.925049, 418.500000, 176.175049, 378.675049, 0.943126
3, -1, 1092.150024, 484.312531, 32.400024, 112.050018, 0.942465
3, -1, 440.437500, 445.500000, 114.750000, 278.775024, 0.942056
3, -1, 1099.575073, 438.750000, 37.799927, 109.350037, 0.934145
3, -1, 637.200012, 461.700012, 64.125000, 182.924988, 0.926477
3, -1, 935.550049, 434.025024, 41.849976, 113.399963, 0.924630
3, -1, 480.600006, 459.675018, 81.000031, 231.524994, 0.907532
3, -1, 549.450012, 464.062500, 33.075012, 93.825012, 0.904740
3, -1, 1429.650024, 429.975006, 183.599976, 336.149994, 0.902179
3, -1, 1255.500000, 447.187500, 35.100098, 99.900024, 0.899607
3, -1, 1016.550049, 435.712524, 39.150024, 116.774963, 0.895555
3, -1, 421.537506, 458.662506, 37.125000, 85.050018, 0.893858
3, -1, 595.350037, 429.975006, 17.549988, 40.500000, 0.871699
3, -1, 579.487549, 430.312500, 18.899963, 41.175018, 0.861108
3, -1, 668.250000, 449.550018, 29.025024, 87.074982, 0.856637
3, -1, 581.175049, 454.950012, 37.799988, 134.325012, 0.856475
3, -1, 1035.450073, 451.237518, 22.949951, 66.149994, 0.748270
3, -1, 976.725037, 459.000000, 27.000000, 67.500000, 0.746806
3, -1, 1366.875000, 433.012512, 47.925049, 126.225037, 0.656643
3, -1, 643.275024, 461.362518, 37.125000, 119.475006, 0.162924
3, -1, 694.575012, 455.962524, 28.350037, 76.950012, 0.114754
3, -1, 541.012512, 459.337524, 26.325012, 76.274963, 0.085613
3, -1, 606.825012, 456.975006, 34.424988, 118.800018, 0.067377
3, -1, 1024.650024, 450.562500, 27.000000, 70.875000, 0.053076
3, -1, 976.725037, 463.050018, 20.250000, 53.999969, 0.052363
3, -1, 1506.600098, 434.700012, 51.299927, 120.825012, 0.051322
3, -1, 467.775024, 450.562500, 37.799988, 105.975037, 0.041838
3, -1, 996.975037, 461.025024, 21.599976, 53.325012, 0.029659
3, -1, 1382.400024, 430.987518, 45.900024, 120.824982, 0.017914
3, -1, 570.037537, 457.650024, 23.625000, 75.599976, 0.013488
3, -1, 614.250000, 458.662506, 36.450012, 117.450043, 0.011862
3, -1, 976.050049, 455.287506, 32.399963, 87.074982, 0.011526
3, -1, 1498.500000, 432.337524, 64.800049, 139.049988, 0.010637
3, -1, 999.675049, 458.662506, 24.299988, 56.024994, 0.010393
4, -1, 585.562500, 446.850006, 86.400024, 261.899994, 0.960017
4, -1, 1057.724976, 482.287506, 36.450073, 108.000031, 0.947341
4, -1, 441.787506, 446.512512, 119.475006, 277.087524, 0.939108
4, -1, 1091.474976, 483.975006, 32.400024, 112.050018, 0.939080
4, -1, 1099.575073, 439.087524, 37.799927, 109.349976, 0.931219
4, -1, 638.550049, 459.000000, 62.774963, 185.625000, 0.926964
4, -1, 1350.675049, 416.475006, 173.474976, 379.350006, 0.924841
4, -1, 935.550049, 434.025024, 41.849976, 114.075012, 0.924144
4, -1, 478.912506, 461.025024, 84.375031, 237.599976, 0.920775
4, -1, 1255.500000, 447.525024, 35.100098, 99.899963, 0.903460
4, -1, 548.775024, 464.062500, 34.424988, 95.175049, 0.903005
4, -1, 1433.700073, 428.625000, 180.900024, 337.500000, 0.901953
4, -1, 421.537506, 458.662506, 36.450012, 82.350006, 0.898632
4, -1, 1015.200012, 432.675018, 40.500061, 119.475006, 0.889338
4, -1, 596.025024, 429.637512, 17.549988, 41.175018, 0.872413
4, -1, 669.262512, 449.887512, 28.687500, 85.724976, 0.866107
4, -1, 579.487549, 429.637512, 19.574951, 42.524994, 0.864519
4, -1, 580.500000, 456.300018, 38.475037, 134.324982, 0.841621
4, -1, 1368.225098, 435.037506, 43.875000, 121.500031, 0.808370
4, -1, 978.075012, 461.700012, 27.000000, 68.849976, 0.739537
4, -1, 1036.125000, 451.575012, 21.599976, 66.150024, 0.725698
4, -1, 693.900024, 456.300018, 28.349976, 75.600006, 0.201416
4, -1, 542.362488, 461.700012, 33.075012, 93.825012, 0.066304
4, -1, 1026.675049, 449.887512, 25.650024, 70.200012, 0.060872
4, -1, 607.162537, 457.650024, 33.750000, 116.775024, 0.037415
4, -1, 1490.400024, 429.637512, 48.599976, 118.125000, 0.026429
4, -1, 538.987488, 461.362518, 27.000061, 76.949982, 0.024244
4, -1, 996.300049, 462.037506, 21.599976, 53.324982, 0.015796
4, -1, 614.925049, 458.662506, 36.449951, 118.125031, 0.013322
4, -1, 470.812531, 451.575012, 39.149994, 105.974976, 0.013152
4, -1, 602.437500, 460.687500, 31.725037, 113.400024, 0.011685
4, -1, 581.512512, 456.975006, 31.049988, 110.024994, 0.010489
5, -1, 585.562500, 446.175018, 86.400024, 262.574982, 0.960017
5, -1, 1057.724976, 482.287506, 36.450073, 108.000031, 0.945390
5, -1, 441.112518, 446.850006, 119.475006, 276.750031, 0.941002
5, -1, 1091.474976, 483.637512, 32.400024, 112.725037, 0.940055
5, -1, 640.575012, 460.350006, 62.100037, 184.274994, 0.930340
5, -1, 1100.250000, 439.425018, 36.450073, 108.675018, 0.929755
5, -1, 1356.750000, 415.800018, 172.800049, 384.074982, 0.925329
5, -1, 935.550049, 434.025024, 41.849976, 114.750000, 0.923723
5, -1, 1443.150024, 428.625000, 172.800049, 338.175049, 0.923414
5, -1, 481.612518, 461.700012, 81.675018, 235.575012, 0.919282
5, -1, 548.775024, 463.050018, 34.424988, 95.175018, 0.905542
5, -1, 1255.500000, 447.525024, 35.100098, 99.224976, 0.903505
5, -1, 421.875000, 458.662506, 36.450012, 83.699982, 0.901069
5, -1, 1015.875061, 432.675018, 39.149963, 118.800018, 0.892781
5, -1, 580.500000, 454.275024, 39.150024, 137.700012, 0.872317
5, -1, 595.687500, 429.975006, 17.550049, 39.825012, 0.868475
5, -1, 579.150024, 429.637512, 19.575012, 41.850006, 0.863609
5, -1, 669.262512, 449.550018, 29.362488, 87.749969, 0.859423
5, -1, 1369.575073, 435.037506, 46.574951, 122.850006, 0.829661
5, -1, 978.750061, 461.025024, 28.349976, 70.200012, 0.724232
5, -1, 1035.450073, 450.562500, 21.599976, 65.475037, 0.707949
5, -1, 694.575012, 456.975006, 28.350037, 76.274994, 0.580885
5, -1, 607.162537, 459.337524, 35.774963, 120.150024, 0.062401
5, -1, 643.612549, 461.025024, 37.125000, 124.200012, 0.051987
5, -1, 633.825012, 460.687500, 38.475037, 122.850037, 0.033680
5, -1, 1493.100098, 428.962524, 45.899902, 118.125000, 0.025258
5, -1, 996.975037, 462.375000, 21.599976, 54.000000, 0.022297
5, -1, 1025.325073, 450.225006, 25.649902, 68.850006, 0.021533
5, -1, 979.425049, 464.737518, 22.950012, 56.024994, 0.018229
5, -1, 613.575012, 459.000000, 37.125000, 119.475037, 0.017975
5, -1, 605.137512, 458.325012, 31.049988, 106.650024, 0.013530
6, -1, 585.900024, 446.175018, 86.400024, 262.574982, 0.959530
6, -1, 1057.050049, 482.625031, 36.449951, 109.350006, 0.950243
6, -1, 1092.150024, 483.975006, 31.050049, 112.725006, 0.935698
6, -1, 439.762512, 444.487518, 122.850037, 279.112518, 0.934811
6, -1, 1099.575073, 438.750000, 37.799927, 109.350037, 0.930243
6, -1, 641.587524, 458.662506, 62.437500, 185.625031, 0.925537
6, -1, 1453.950073, 426.600006, 170.099976, 342.225006, 0.923450
6, -1, 934.875061, 434.362518, 41.849976, 113.399994, 0.921780
6, -1, 1364.175049, 415.125000, 166.724976, 383.400024, 0.919999
6, -1, 476.887512, 460.687500, 86.400024, 247.387512, 0.919661
6, -1, 1255.500000, 447.862518, 35.100098, 99.225006, 0.904082
6, -1, 548.437500, 463.050018, 34.425049, 94.499969, 0.903639
6, -1, 420.862518, 458.662506, 37.125000, 83.699982, 0.897657
6, -1, 1015.875061, 433.350006, 39.149963, 117.449982, 0.892917
6, -1, 595.687500, 429.637512, 17.550049, 40.500000, 0.869388
6, -1, 578.812500, 429.637512, 19.575012, 42.524994, 0.864096
6, -1, 671.287537, 449.887512, 29.362488, 85.724976, 0.863673
6, -1, 580.500000, 454.275024, 39.825012, 137.700012, 0.862820
6, -1, 1370.925049, 433.687500, 49.275024, 128.925049, 0.857380
6, -1, 980.100037, 460.687500, 27.000000, 68.850037, 0.741535
6, -1, 1035.450073, 450.225006, 21.599976, 65.475006, 0.699669
6, -1, 693.900024, 456.975006, 28.349976, 76.949982, 0.442311
6, -1, 640.575012, 456.637512, 43.875000, 150.525024, 0.272412
6, -1, 639.900024, 461.025024, 37.125000, 123.525024, 0.167653
6, -1, 606.825012, 455.962524, 38.475037, 124.875000, 0.149234
6, -1, 1489.050049, 433.687500, 51.300049, 130.950012, 0.062241
6, -1, 1023.300049, 450.562500, 24.299927, 68.174988, 0.060903
6, -1, 1012.500061, 452.925018, 24.299988, 65.475006, 0.046063
6, -1, 614.250000, 461.025024, 38.475037, 122.174988, 0.041037
6, -1, 980.100037, 463.725006, 21.599976, 54.000031, 0.034150
6, -1, 1019.925049, 444.150024, 31.049927, 81.674988, 0.033664
6, -1, 1402.650024, 431.325012, 54.000000, 132.975037, 0.029768
6, -1, 1015.200012, 445.837524, 28.350037, 87.075012, 0.020605
6, -1, 997.650024, 459.000000, 22.950012, 56.700012, 0.010193
7, -1, 586.237549, 445.837524, 85.724976, 262.912476, 0.960017
7, -1, 1056.375000, 482.625031, 37.800049, 110.024994, 0.952682
7, -1, 441.787506, 447.187500, 122.175018, 277.087524, 0.937618
7, -1, 1091.474976, 483.300018, 32.400024, 113.399994, 0.936644
7, -1, 1099.575073, 439.087524, 37.799927, 109.349976, 0.931739
7, -1, 934.875061, 434.700012, 40.500000, 112.724976, 0.924176
7, -1, 641.925049, 458.662506, 61.424988, 186.975006, 0.923590
7, -1, 1377.000000, 413.775024, 153.900024, 384.075012, 0.923377
7, -1, 479.925018, 461.025024, 83.699982, 243.674988, 0.921780
7, -1, 1468.800049, 427.275024, 159.300049, 341.549988, 0.908780
7, -1, 1255.500000, 447.525024, 35.100098, 100.575012, 0.903108
7, -1, 421.200012, 458.325012, 37.125000, 84.375000, 0.899607
7, -1, 548.775024, 463.050018, 34.424988, 94.499969, 0.898333
7, -1, 1015.875061, 433.350006, 39.149963, 118.125031, 0.891326
7, -1, 579.825012, 455.287506, 39.825012, 136.350006, 0.891011
7, -1, 596.362549, 428.962524, 17.549988, 41.174988, 0.870358
7, -1, 1370.250000, 434.700012, 51.300049, 128.250000, 0.868107
7, -1, 578.137512, 428.625000, 19.575012, 44.550018, 0.866956
7, -1, 671.287537, 449.887512, 30.037476, 86.400024, 0.862106
7, -1, 1036.800049, 450.900024, 20.250000, 62.099976, 0.699013
7, -1, 980.100037, 456.300018, 28.349976, 72.899994, 0.686284
7, -1, 640.912537, 457.650024, 41.174988, 137.025024, 0.453300
7, -1, 1490.400024, 438.750000, 48.599976, 124.200012, 0.410459
7, -1, 1509.300049, 440.437500, 45.900024, 122.850037, 0.139668
7, -1, 693.900024, 456.637512, 28.349976, 76.275024, 0.105054
7, -1, 1012.500061, 448.200012, 25.649963, 73.575012, 0.052417
7, -1, 1025.325073, 451.237518, 22.949951, 65.475006, 0.043264
7, -1, 609.187500, 459.000000, 35.775024, 119.475037, 0.043107
7, -1, 996.975037, 458.662506, 22.950012, 56.024994, 0.039315
7, -1, 947.700012, 448.200012, 28.350037, 83.025024, 0.031323
7, -1, 615.262512, 459.675018, 38.475037, 122.175018, 0.028911
7, -1, 980.100037, 459.000000, 24.299988, 59.400024, 0.025045
7, -1, 538.987488, 461.700012, 27.000061, 74.250000, 0.024233
7, -1, 1009.800049, 453.937500, 22.949951, 60.750000, 0.024079
7, -1, 1003.050049, 461.025024, 18.899963, 52.649963, 0.022177
7, -1, 985.500061, 459.000000, 24.299988, 60.750000, 0.017302
8, -1, 585.900024, 446.512512, 85.724976, 262.237488, 0.959999
8, -1, 1057.050049, 482.625031, 36.449951, 107.999969, 0.952682
8, -1, 440.437500, 446.175018, 126.225037, 278.100006, 0.939108
8, -1, 1090.800049, 482.962524, 32.400024, 113.400024, 0.937702
8, -1, 1100.250000, 439.087524, 36.450073, 108.674988, 0.931251
8, -1, 1390.500000, 413.100006, 145.800049, 384.750031, 0.923865
8, -1, 479.587524, 461.362518, 85.049988, 240.637482, 0.921747
8, -1, 934.875061, 435.375000, 39.149963, 110.700012, 0.914421
8, -1, 643.275024, 459.000000, 60.750000, 188.325012, 0.911802
8, -1, 1255.500000, 448.200012, 35.100098, 99.224976, 0.902666
8, -1, 1483.650024, 423.900024, 156.599976, 346.275024, 0.901602
8, -1, 548.100037, 462.375000, 35.099976, 95.850037, 0.898027
8, -1, 420.187500, 458.662506, 37.125000, 84.375031, 0.896731
8, -1, 1015.875061, 434.025024, 39.149963, 116.774963, 0.889241
8, -1, 1372.275024, 434.700012, 51.974976, 128.924988, 0.873708
8, -1, 579.150024, 455.962524, 39.825012, 132.974976, 0.872809
8, -1, 596.025024, 428.962524, 17.549988, 40.500000, 0.865624
8, -1, 671.625000, 449.887512, 30.375000, 85.724976, 0.865019
8, -1, 577.125000, 428.625000, 19.575012, 43.200012, 0.862213
8, -1, 1035.450073, 449.550018, 21.599976, 63.449982, 0.695077
8, -1, 639.562500, 457.650024, 41.175049, 135.000000, 0.586190
8, -1, 1023.975037, 442.125000, 28.350037, 84.375000, 0.542497
8, -1, 982.800049, 457.987518, 27.000000, 70.199982, 0.419906
8, -1, 980.100037, 454.950012, 33.750000, 83.700012, 0.315882
8, -1, 1487.700073, 434.700012, 54.000000, 134.325012, 0.135969
8, -1, 693.225037, 456.637512, 28.349976, 77.625000, 0.083415
8, -1, 609.187500, 459.675018, 35.775024, 118.125031, 0.050592
8, -1, 1024.650024, 451.237518, 22.949951, 65.475006, 0.049096
8, -1, 1516.050049, 435.712524, 51.300049, 132.974976, 0.037944
8, -1, 615.262512, 459.337524, 38.475037, 122.174988, 0.033371
8, -1, 999.000061, 459.000000, 22.949951, 56.700012, 0.028145
8, -1, 539.325012, 460.012512, 24.975037, 66.825012, 0.028021
8, -1, 989.550049, 459.337524, 27.000000, 61.424988, 0.023600
8, -1, 1010.475037, 453.937500, 22.950012, 60.750000, 0.023106
8, -1, 953.100037, 454.950012, 22.950012, 66.150024, 0.020536
8, -1, 1003.725037, 456.300018, 22.950012, 57.374969, 0.017988
9, -1, 586.237549, 445.500000, 85.049988, 263.250000, 0.959023
9, -1, 1055.700073, 482.287506, 37.799927, 111.375031, 0.953170
9, -1, 440.775024, 445.162506, 128.924988, 279.787506, 0.943414
9, -1, 1090.800049, 482.962524, 32.400024, 114.075012, 0.942953
9, -1, 1099.575073, 438.750000, 36.449951, 109.350037, 0.933170
9, -1, 480.262512, 463.725006, 85.725037, 234.899994, 0.927418
9, -1, 933.525024, 435.712524, 40.500000, 111.375000, 0.913516
9, -1, 1405.350098, 413.100006, 137.699951, 383.399994, 0.913170
